filename,cluster,x,y
W. Dür_2013_Improved quantum metrology using quantum error-cor_intro.txt,-1,-1.61019,6.6670895
W. Y. Hwang_2000_Correlated Errors in Quantum Error Corrections_intro.txt,-1,-1.1064457,8.104608
Waheeda Saib_2021_The Effect of Noise on the Performance of Variatio_intro.txt,14,-1.5116936,4.3668303
Waldir S. Soares Jr._2023_Asymmetric quantum codes on non-orientable surface_intro.txt,19,2.0480225,8.771636
Wang Honghy_2003_Comments On _Three Paradox of Quantum Information__intro.txt,-1,4.392662,5.69461
Wang Xiang-Bin_2001_On the nonadiabatic geometric quantum gates_intro.txt,9,2.4486814,4.74137
Wei Wen_2023_Unraveling the Mystery of Quantum Measurement with_intro.txt,6,4.2444477,3.8430781
Wei Zi_2025_Constant-Depth Quantum Circuits for Arbitrary Quan_intro.txt,-1,0.2887726,3.9834027
Weicheng Kong_2021_Origin Pilot- a Quantum Operating System for Effec_intro.txt,14,0.38697866,2.917932
Weidong Tang_2016_Pushing the Qubit Rate Limit for Fast Quantum Data_intro.txt,13,1.7526387,2.810513
Weijing Li_2018_Geometric measures of discordlike quantum correlat_intro.txt,15,2.93858,3.0717347
Weikang Li_2021_Recent advances for quantum classifiers_intro.txt,4,-2.3118486,2.630783
Weikang Li_2024_Quantum delegated and federated learning via quant_intro.txt,5,1.7321783,1.2919586
Weilei Zeng_2020_Minimal distances for certain quantum product code_intro.txt,-1,0.7746125,9.065101
Weixiao Sun_2024_The sudden death of quantum advantage in correlati_intro.txt,24,-0.9774143,6.08759
Wellington Alves de Brito_2007_Quantum information technology with Sagnac interfe_intro.txt,-1,1.6517149,3.8723803
Wen Wang_2017_A quantum algorithm for greatest common divisor pr_intro.txt,14,0.032239523,3.3825202
Wen-Long Ma_2019_Path-Independent Quantum Gates with Noisy Ancilla_intro.txt,24,-1.1086563,6.0241156
Wenbo Shi_2022_Quantum Routing for Emerging Quantum Networks_intro.txt,-1,-1.6452386,6.6351514
Wenbo Shi_2023_Error-Mitigated Quantum Routing on Noisy Devices_intro.txt,24,-1.6853074,5.70416
Wenbo Shi_2024_Error-Mitigated Multi-Layer Quantum Routing_intro.txt,-1,-1.9652866,5.8324404
Wenbo Shi_2024_Error-Mitigated Quantum Random Access Memory_intro.txt,24,-1.7491401,5.52466
Wenqiang Zheng_2014_Hybrid magic state distillation for universal faul_intro.txt,-1,1.5096308,6.1244926
Wentao Chen_2023_Error-Mitigated Quantum Simulation of Interacting _intro.txt,-1,-0.09554256,5.4413066
Wentao Ji_2022_Spin Quantum Heat Engine Quantified by Quantum Ste_intro.txt,11,2.316858,4.1855416
Will Finigan_2018_Qubit Allocation for Noisy Intermediate-Scale Quan_intro.txt,-1,0.13633986,4.4721265
William Aguilar-Calvo_2025_Adaptive Genetic Algorithms for Pulse-Level Quantu_intro.txt,24,-1.4552999,5.83741
William J. Huggins_2020_Virtual Distillation for Quantum Error Mitigation_intro.txt,-1,2.1720324,6.1760116
William P. Livingston_2021_Experimental demonstration of continuous quantum e_intro.txt,25,-1.3226684,7.3061438
Wim van Dam_2023_Using Azure Quantum Resource Estimator for Assessi_intro.txt,14,0.03817901,3.161368
Win Wang_2020_Error analysis of bit-flip qubits under random tel_intro.txt,-1,-0.65244025,5.940148
Winton Brown_2013_Short random circuits define good quantum error co_intro.txt,30,-0.63634676,8.843958
Wojciech Hubert Zurek_2002_Quantum Discord and Maxwell's Demons_intro.txt,15,2.8110678,3.178588
Wojciech Hubert Zurek_2003_Quantum Discord and Maxwell's Demons_intro.txt,15,2.778483,3.2092218
Wojciech Wasilewski_2007_Protecting an optical qubit against photon loss_intro.txt,30,-0.63809353,7.8444157
Wooyeong Song_2024_Encoded-Fusion-Based Quantum Computation for High _intro.txt,29,0.35006708,6.4917774
X. -B. Wang_2008_Quantum information with Gaussian states_intro.txt,2,3.1294785,4.5668697
X. B. Wang_2004_Fault tolerant quantum key distribution protocol w_intro.txt,5,1.770051,1.4802661
X. Fu_2018_eQASM- An Executable Quantum Instruction Set Archi_intro.txt,14,0.36161858,2.9582777
X. Xue_2018_Benchmarking Gate Fidelities in a Si-SiGe Two-Qubi_intro.txt,-1,-0.6669147,6.030499
Xavier Waintal_2023_The Quantum House Of Cards_intro.txt,14,0.7328648,3.719575
Xi Chen_2014_Exclusive quantum channels in quantum networks_intro.txt,13,1.8079724,2.1600604
Xi Chen_2018_Noise-tolerant Detection of $Z_N$ Topological Orde_intro.txt,3,2.9400072,7.6166854
Xi-Han Li_2009_Fault tolerant quantum key distribution based on q_intro.txt,5,1.8382947,1.510531
Xianfei Qi_2018_Quantifying the quantumness of ensembles via unita_intro.txt,-1,3.073466,2.9858077
Xiang Fang_2024_CaliScalpel- In-Situ and Fine-Grained Qubit Calibr_intro.txt,17,1.0349616,8.115299
Xiang Zou_2025_Algebraic Topology Principles behind Topological Q_intro.txt,-1,0.71312445,8.781836
Xiang-bin Wang_2003_Quantum error rejection code with spontaneous para_intro.txt,27,-0.793944,7.6578355
Xiangjun Tan_2024_Quantum Computing for Phonon Scattering Effects on_intro.txt,14,-0.71362484,4.1417413
Xianxin Wu_2020_In the Pursuit of Majorana Modes in Iron-based Hig_intro.txt,10,2.4408953,5.803433
Xiao Xiao_2020_Determining quantum phase diagrams of topological _intro.txt,10,2.6961436,5.6355066
Xiao Xiao_2021_Robust measurement of wave function topology on NI_intro.txt,10,2.6722453,5.7041397
Xiao Xue_2019_Repetitive quantum non-demolition measurement and _intro.txt,-1,-0.6769051,6.049998
Xiao Yuan_2020_One-shot dynamical resource theory_intro.txt,16,2.742266,2.4286063
Xiao-Ming Lu_2014_Robust quantum metrological schemes based on prote_intro.txt,-1,3.1877637,3.6183987
Xiao-Yue Xu_2023_Circuit-Noise-Resilient Virtual Distillation_intro.txt,24,-2.3313987,5.5185843
Xiao-Yue Xu_2025_Physics-inspired Machine Learning for Quantum Erro_intro.txt,-1,-1.9856929,4.8541903
"Xiaogang Qiang_2024_Review on Quantum Walk Computing- Theory, Implemen_intro.txt",1,0.4444853,1.6362898
Xiaojing Chen_2018_Entanglement-assisted quantum MDS codes constructe_intro.txt,23,-0.7281221,9.769045
Xiaojing Chen_2023_New entanglement-assisted quantum codes from negac_intro.txt,23,-0.63714516,10.00624
Xiaorong Wang_2022_On coherence of quantum operations by using Choi-J_intro.txt,-1,2.5646422,3.085547
Xiaosi Xu_2019_Variational circuit compiler for quantum error cor_intro.txt,30,-0.57616884,8.411071
Xiaotian Xu_2024_HamilToniQ- An Open-Source Benchmark Toolkit for Q_intro.txt,14,-0.3441063,3.5400333
Xiaotong Ni_2023_Superconducting processor design optimization for _intro.txt,14,-0.7455664,3.6635745
Xiaoyu Chen_2019_Zero-Energy Modes on Superconducting Bismuth Islan_intro.txt,10,2.3744595,5.695185
Xie Chen_2008_Subsystem stabilizer codes cannot have a universal_intro.txt,29,0.15458675,6.953988
Xijia Miao_2000_Universal construction of quantum computational ne_intro.txt,14,0.9485856,3.574525
Xijia Miao_2003_A prime factorization based on quantum dynamics on_intro.txt,11,2.4722161,4.1176634
Xijia Miao_2009_Introduction to the multiple-quantum operator spac_intro.txt,0,5.6673365,3.1859102
Xijia Miao_2011_The universal quantum driving force to speed up a _intro.txt,14,1.035994,3.424523
Xin Lü_2004_Quantum Digital Signature based on Quantum One-way_intro.txt,5,1.6359234,1.0424358
Xin-Qi Li_2002_Quantum computation with coupled-quantum-dots embe_intro.txt,20,1.5955436,4.7301006
Xing Rong_2012_Quantum Discord for Investigating Quantum Correlat_intro.txt,15,2.7952337,3.1532645
Xing Rong_2013_Implementation of dynamically corrected gates for _intro.txt,20,0.91532934,4.8242235
Xing Rong_2015_Experimental fault-tolerant universal quantum gate_intro.txt,24,-1.5019858,5.7023087
Xinlan Zhou_2000_Methodology for quantum logic gate constructions_intro.txt,-1,0.63098484,6.9296107
Xiujing Zheng_2022_Constructions of entanglement-assisted quantum MDS_intro.txt,23,-0.66991955,9.90359
Xiusheng Liu_2018_Entanglement-assisted quantum codes from Galois LC_intro.txt,23,-0.5999589,10.026384
Xoaohua Wu_2011_Unitary application of the quantum error correctio_intro.txt,30,-0.8390445,8.43293
Xu Chen_2015_Connecting quantum contextuality and genuine multi_intro.txt,12,3.47166,3.08509
Xu-Chen Yang_2017_Neural-network-designed pulse sequences for robust_intro.txt,4,-1.6243088,2.5199447
Xue Luo_2014_On Classification of Toric Surface Codes of Low Di_intro.txt,19,2.3010585,8.87945
Xue-Na Zhu_2018_Analytical Expression of Quantum Discord for Rank-_intro.txt,15,2.9528089,2.9304967
Xuedong Hu_2001_Theoretical issues in spin-based quantum dot quant_intro.txt,20,1.5758586,4.906082
Xueying Mai_2024_High-Fidelity Detection on $^{171} mathrm{Yb}^+$ _intro.txt,-1,-0.56529194,5.6077614
Xun Gao_2018_Efficient classical simulation of noisy quantum co_intro.txt,14,-0.11782563,4.0098157
Y. C. Cheng_2004_A Study on the Noise Threshold of Fault-tolerant Q_intro.txt,-1,-1.0299962,7.0217457
Y. Xia_2008_Electrons on the surface of Bi2Se3 form a topologi_intro.txt,10,2.339577,5.559753
Ya'nan Feng_2023_New Quantum LDPC Codes Based on Euclidean Geometry_intro.txt,19,2.2522793,8.904233
Yaakov S. Weinstein_2008_Tri-partite Entanglement Witnesses and Sudden Deat_intro.txt,25,-1.8613688,8.072584
"Yaakov S. Weinstein_2011_On the Use of Shor States for the [7,1,3] Quantum _intro.txt",27,-0.48354468,7.645853
Yaakov S. Weinstein_2013_Quantum Error Correction During 50 Gates_intro.txt,27,-0.83531165,7.6993313
Yaakov S. Weinstein_2013_Quantum Error Correction Implementation after Mult_intro.txt,-1,1.8676394,6.685723
"Yaakov S. Weinstein_2013_Syndrome Measurement Order for the [[7,1,3]] Quant_intro.txt",14,0.08348325,3.3673308
Yadav P. Kandel_2019_Coherent spin state transfer via Heisenberg exchan_intro.txt,20,1.5616611,5.019666
Yahui Chai_2023_Simulating the flight gate assignment problem on a_intro.txt,14,-0.77731687,3.3937483
Yale Fan_2022_Quantum Error Correction in the Lowest Landau Leve_intro.txt,-1,0.88656807,8.861696
Yanbei Chen_2013_Macroscopic Quantum Mechanics- Theory and Experime_intro.txt,-1,3.2124872,3.933195
Yanbin Chen_2024_Reducing Mid-Circuit Measurements via Probabilisti_intro.txt,24,-2.233482,5.5735946
Yang Wang_2019_Quantum Error Correction with the GKP Code and Con_intro.txt,-1,-0.31667104,8.966632
Yaniv Kurman_2023_Benchmarking the ability of a controller to execut_intro.txt,8,1.7612033,7.1671977
Yannick Saouter_2025_Constructions and decoding procedures for quantum _intro.txt,30,-0.22600241,9.206447
Yannick Stade_2024_An Abstract Model and Efficient Routing for Logica_intro.txt,29,0.75624025,6.4049935
Yannick Stade_2024_Optimal State Preparation for Logical Arrays on Zo_intro.txt,29,0.28900346,6.777692
Yao Wang_2018_Topological Protection of Two-photon Quantum Corre_intro.txt,20,1.7623132,4.3185883
Yao Wang_2019_Topologically Protected Quantum Entanglement_intro.txt,20,1.8312005,4.112772
Yaoming Chu_2023_Strong quantum metrological limit from many-body p_intro.txt,-1,3.0030773,3.614919
Yaping Yuan_2022_A Modified MWPM Decoding Algorithm for Quantum Sur_intro.txt,18,2.0370717,9.490262
Yasuhiro Ohkura_2023_Leveraging hardware-control imperfections for erro_intro.txt,-1,-1.2976025,6.31309
Yasunari Suzuki_2017_Efficient simulation of quantum error correction u_intro.txt,31,-1.141087,8.776772
Yasunari Suzuki_2020_Quantum error mitigation as a universal error-mini_intro.txt,-1,-0.029749863,5.086945
Yasunari Suzuki_2024_Q3DE- A fault-tolerant quantum computer architectu_intro.txt,3,2.7211232,7.8854556
Yasushi Kondo_2012_Quantum Error Correction with Uniformly Mixed Stat_intro.txt,-1,-0.7204297,8.173159
Yaswitha Gujju_2023_Quantum Machine Learning on Near-Term Quantum Devi_intro.txt,4,-1.991113,2.9064124
Yazhen Wang_2012_Quantum Computation and Quantum Information_intro.txt,14,0.95505995,3.5233293
Ye Wang_2020_High-fidelity Two-qubit Gates Using a MEMS-based B_intro.txt,22,0.45192462,5.4136367
Ye-Hua Liu_2018_Neural Belief-Propagation Decoders for Quantum Err_intro.txt,-1,0.22952017,8.689054
Yehuda Sharf_2000_A Study of Quantum Error Correction by Geometric A_intro.txt,27,-0.88895047,6.9359226
Yi Ling_2018_Quantum error correction and entanglement spectrum_intro.txt,6,4.763451,4.578283
Yi Ming Zou_2006_Quantum super spheres and their transformation gro_intro.txt,0,5.7199745,3.3808093
Yi Teng_2025_Standardized test of many-body coherence in gate-b_intro.txt,-1,2.6538713,3.4298382
Yi Xia_2018_Repeater-enhanced distributed quantum sensing base_intro.txt,-1,-1.6726964,6.807191
Yi-Cong Zheng_2017_Efficient Preparation of Large Block Code Ancilla _intro.txt,26,0.27194053,7.976517
Yi-Xin Chen_1999_Quantum Measured Information_intro.txt,16,2.9613776,2.6208117
Yi-Xin Chen_2009_Quantum correlations in topological quantum phase _intro.txt,2,3.7058845,4.9732184
Yi-Zhuang You_2012_Synthetic Topological Degeneracy by Anyon Condensa_intro.txt,10,2.8694282,5.828216
Yichi Zhang_2024_Cloud-based Semi-Quantum Money_intro.txt,5,1.510776,0.9391725
Yifan Hong_2022_Quantum error correction in a time-dependent trans_intro.txt,22,0.5078175,5.6362796
Yifan Hong_2023_Long-range-enhanced surface codes_intro.txt,17,1.4094298,8.274244
Yifan Hong_2024_Quantum memory at nonzero temperature in a thermod_intro.txt,24,-2.5071929,6.0029902
Yifeng Xiong_2020_Sampling Overhead Analysis of Quantum Error Mitiga_intro.txt,31,-1.2638016,8.373523
Yifeng Xiong_2021_Circuit Symmetry Verification Mitigates Quantum-Do_intro.txt,14,0.34129936,3.6779518
Yifeng Xiong_2021_Quantum Error Mitigation Relying on Permutation Fi_intro.txt,24,-1.3472193,5.5511074
Yifeng Xiong_2022_The Accuracy vs. Sampling Overhead Trade-off in Qu_intro.txt,14,-0.8273327,4.1575727
Yigal Ilin_2024_Dissipative variational quantum algorithms for Gib_intro.txt,14,-1.4400615,3.8529081
Yihui Quek_2022_Exponentially tighter bounds on limitations of qua_intro.txt,24,-1.1229768,5.7856736
Yimu Bao_2024_Phases of decodability in the surface code with un_intro.txt,18,2.0235603,9.323787
Ying Dong_2008_Quantum Error-Correcting Codes with Preexisting Pr_intro.txt,31,-1.1931773,8.473818
Ying Li_2010_Fully fault tolerant quantum computation with non-_intro.txt,29,0.30614343,6.387968
Ying Li_2014_A magic state's fidelity can be superior to the op_intro.txt,8,2.4059744,7.153008
Ying Li_2015_Hierarchical surface code for network quantum comp_intro.txt,17,1.5986091,8.009605
Ying Li_2015_Noise threshold and resource cost of fault-toleran_intro.txt,-1,2.3703008,6.241053
Ying Li_2016_Efficient variational quantum simulator incorporat_intro.txt,14,-1.4673619,3.5339355
Ying Li_2017_Fault-tolerant fermionic quantum computation based_intro.txt,10,2.5188274,5.9342227
Ying Li_2017_One-dimensional quantum computing with a 'segmente_intro.txt,3,2.9025953,8.006015
Ying Li_2024_Low-density parity-check representation of fault-t_intro.txt,-1,0.61503947,8.041594
Ying Lu_2022_Quantum compiling with a variational instruction s_intro.txt,-1,0.82574624,5.4331107
Yingkai Ouyang_2018_Permutation-invariant constant-excitation quantum _intro.txt,30,-0.27492717,9.379076
Yingkai Ouyang_2019_Robust quantum metrology with explicit symmetric s_intro.txt,-1,-1.5811448,6.6766315
Yingkai Ouyang_2020_Linear programming bounds for quantum amplitude da_intro.txt,31,-1.1496416,8.439044
Yingkai Ouyang_2020_Trade-offs on number and phase shift resilience in_intro.txt,30,-0.23211087,8.708628
Yingkai Ouyang_2021_Linear programming bounds for quantum channels act_intro.txt,-1,-0.8818437,8.963428
Yingkai Ouyang_2022_A general framework for the composition of quantum_intro.txt,5,1.866448,1.00876
Yingkai Ouyang_2022_Finite-round quantum error correction on symmetric_intro.txt,-1,-1.6504024,6.7587624
Yingkai Ouyang_2024_Robust projective measurements through measuring c_intro.txt,30,-0.40333775,8.6311245
Yink Loong Len_2018_Open-System Quantum Error Correction_intro.txt,-1,-1.2496876,6.957687
Yiqing Zhou_2025_Learning to decode logical circuits_intro.txt,-1,-2.3625913,4.968888
Yiqiu Han_2022_Entanglement structure in the volume-law phase of _intro.txt,-1,3.01962,3.0479777
Yizhi Huang_2021_Stream privacy amplification for quantum cryptogra_intro.txt,5,1.751941,1.0454262
Yizhi You_2019_Non-Abelian defects in Fracton phase of matter_intro.txt,-1,2.9889402,6.231069
Yong Siah Teo_2013_Numerical Estimation Schemes for Quantum Tomograph_intro.txt,14,-1.0422475,3.9211934
Yong Wang_2013_An Axiomatization for Quantum Processes to Unifyin_intro.txt,7,1.3679621,2.665045
Yong Wang_2016_Probabilistic Process Algebra to Unifying Quantum _intro.txt,7,1.2510887,2.5967805
Yong Zhang_2008_Quantum Error Correction Code in the Hamiltonian F_intro.txt,30,-0.5017655,9.151657
Yong Zhang_2011_Integrable Quantum Computation_intro.txt,14,1.0862561,3.4788463
Yong Zhang_2011_Quantum Computing via The Bethe Ansatz_intro.txt,14,0.8789628,3.512152
Yong Zhang_2021_Quantum Computation Using Action Variables_intro.txt,14,1.4253576,3.6085682
Yong-Liang Zhang_2012_Quantum network teleportation for quantum informat_intro.txt,-1,1.4883938,2.167781
Yongshan Ding_2018_Magic-State Functional Units- Mapping and Scheduli_intro.txt,8,2.4827733,7.0557814
Yongsoo Hwang_2022_Fault-tolerant circuit synthesis for universal fau_intro.txt,29,0.3823503,7.078225
Yoni Choukroun_2023_Deep Quantum Error Correction_intro.txt,4,-2.2777076,3.6325123
Yoshifumi Nakata_2020_One-shot quantum error correction of classical and_intro.txt,16,3.058639,2.6729727
Yosuke Ueno_2021_QECOOL- On-Line Quantum Error Correction with a Su_intro.txt,-1,1.8387613,6.6430516
Yosuke Ueno_2024_High-Performance and Scalable Fault-Tolerant Quant_intro.txt,3,2.7665484,7.880717
Yotam Vaknin_2025_Magic State Cultivation on the Surface Code_intro.txt,17,1.6449113,8.105108
You Zhou_2022_A hybrid framework for estimating nonlinear functi_intro.txt,14,-1.149127,3.6289818
Younghun Kim_2022_Design of Quantum error correcting code for biased_intro.txt,19,2.168434,8.765004
